,race_year_id,event,race,city,country,date,start_time,participation,distance,elevation_gain,elevation_loss,aid_stations,participants,frequency_in_ranking,year
912,8484,WEST HIGHLAND WAY CHALLENGE RACE,WEST HIGHLAND WAY CHALLENGE RACE,Doune,United Kingdom,2015-05-30,00:00:00,solo,155.3,4060.0,-4110.0,7,6,6,2015
913,9185,Borås Ultra Marathon,BUM 100 Miles,Borås,Sweden,2015-05-29,00:00:00,solo,158.8,3100.0,-3180.0,10,18,18,2015
914,10549,SULPHUR SPRINGS,SULPHUR SPRINGS 100 MILES,Ancaster,Canada,2015-05-23,00:00:00,solo,161.0,3220.0,-3220.0,0,38,38,2015
915,8254,HARDCORE HUNDRED MILES,100 MILES,Kayapa,Philippines,2015-05-22,00:00:00,solo,160.0,11128.0,-11137.0,11,32,32,2015
916,8152,NUTS Karhunkierros,160k,Kuusamo,Finland,2015-05-21,00:00:00,solo,162.4,1730.0,-1720.0,7,16,16,2015
917,10164,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,,United States,2015-05-16,00:00:00,solo,162.5,5420.0,-5420.0,0,120,120,2015
918,8213,Via Natura,100 Meilen Ultra Trail,,Austria,2015-05-15,00:00:00,solo,166.1,7370.0,-7370.0,9,15,15,2015
919,10790,GWINT ULTRA,GWINT ULTRA CROSS 110 MI,,Poland,2015-05-09,00:00:00,solo,160.0,3200.0,-3200.0,0,48,48,2015
920,7980,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2015-05-02,00:00:00,solo,161.0,1600.0,-1600.0,13,182,182,2015
921,7974,Salomon Hammer Trail,100 Miles,allinge,Denmark,2015-05-01,00:00:00,solo,161.5,5840.0,-5840.0,12,13,13,2015
922,10026,INDIANA TRAIL 100,INDIANA TRAIL 100 MILE,Albion,United States,2015-04-25,00:00:00,solo,161.0,4000.0,-4000.0,0,96,96,2015
923,9451,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Beasain,Spain,2015-04-20,00:00:00,solo,171.5,10090.0,-10090.0,16,157,157,2015
924,7754,100 Miles Of Istria,100 Miles,Umag,Croatia,2015-04-17,00:00:00,solo,169.0,6270.0,-6560.0,12,95,95,2015
925,9963,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2015-04-11,00:00:00,solo,159.5,2510.0,-2520.0,13,150,53,2015
926,11132,ZUMBRO 100,ZUMBRO 100 MILE ENDURANCE RUN,,United States,2015-04-10,00:00:00,solo,161.0,4283.0,-4286.0,0,46,46,2015
927,9875,Zion,100 Mile,Virgin,United States,2015-04-03,00:00:00,solo,156.7,3690.0,-3690.0,0,136,136,2015
928,9810,UMSTEAD 100,UMSTEAD 100,,United States,2015-03-28,00:00:00,solo,161.0,2450.0,-2450.0,0,147,147,2015
929,9817,Badger Mountain Challenge,100 Mile,Kennewick,United States,2015-03-27,07:00:00,solo,156.7,4760.0,-4790.0,15,65,21,2015
930,9858,Antelope Island Buffalo Run,100 Mile,Syracuse,United States,2015-03-21,00:00:00,solo,161.0,3600.0,-3600.0,0,44,44,2015
931,9882,Monument Valley,100 Mile,MonumentValley,United States,2015-03-13,00:00:00,solo,161.0,2400.0,-2400.0,13,22,22,2015
932,9530,Antelope Canyon,100 Mile,Page,United States,2015-02-21,00:00:00,solo,161.0,1900.0,-1900.0,13,18,18,2015
933,7484,Le TREG® Ennedi Trail,LE TREG®,Fada,Chad,2015-02-06,00:00:00,solo,175.0,2250.0,-2200.0,8,6,6,2015
934,9193,Coldwater Rumble,100 Miles,Goodyear,United States,2015-01-24,00:00:00,solo,160.9,2918.0,-2918.0,0,33,33,2015
935,9189,HURT 100,HURT 100 MILE ENDURANCE RUN,,United States,2015-01-17,00:00:00,solo,161.0,8200.0,-8200.0,0,60,60,2015
936,9103,Montane Spine,Challenger,Edale,United Kingdom,2015-01-10,00:00:00,solo,170.5,4748.0,-4744.0,4,32,32,2015
937,9418,Brazos Bend 100,100M,Needville,United States,2014-12-13,00:00:00,solo,156.6,1360.0,-1360.0,0,69,69,2014
938,8257,Alpine Challenge,100 Mile Individual,BerrysCreek,Australia,2014-11-29,04:30:00,solo,161.4,7302.0,-7321.0,4,100,19,2014
939,7267,HK168,Full 168,TaiMeiTuk,"Hong Kong, China",2014-11-28,00:00:00,solo,168.0,5400.0,-5400.0,0,53,53,2014
940,7134,CHIMERA 100,CHIMERA 100 MILES,,United States,2014-11-15,00:00:00,solo,155.0,6520.0,-6520.0,0,77,77,2014
941,28013,Tunnel Hill  100 & 50 mile runs,100mi,Vienna,United States,2014-11-15,07:00:00,solo,,,,21,84,84,2014
942,7135,RIO DEL LAGO 100,RIO DEL LAGO 100 MILES,,United States,2014-11-08,00:00:00,solo,166.9,3300.0,-3300.0,19,108,108,2014
943,8089,Bromo Tengger Semeru 100 Ultra,BTS 170K,Bogor,Indonesia,2014-11-07,00:00:00,solo,171.7,8570.0,-8560.0,15,12,12,2014
944,7253,Javelina Jundred,100 Miles,FortMcDowell,United States,2014-11-01,00:00:00,solo,162.9,1960.0,-1960.0,0,288,288,2014
945,7251,OZARK 100 MILE ENDURANCE RUN,OZARK 100 MILE ENDURANCE RUN,Shawnee,United States,2014-11-01,00:00:00,solo,161.0,4500.0,-4500.0,12,36,36,2014
946,8668,PINHOTI 100,PINHOTI 100 MILES,Sylacauga,United States,2014-11-01,00:00:00,solo,161.9,4930.0,-5060.0,0,118,118,2014
947,7114,Cactus Rose,100 Mile,Bandera,United States,2014-10-25,00:00:00,solo,161.0,4400.0,-4400.0,20,40,40,2014
948,7093,Le Grand Raid De La Réunion,Le Grand Raid De La Réunion,SaintDenis,France,2014-10-23,00:00:00,solo,172.6,9996.0,-9996.0,0,1147,1147,2014
949,6692,Ultra Marathon Sovev Emek,166 Km,36581,Israel,2014-10-23,00:00:00,solo,166.0,2235.0,-2224.0,0,24,24,2014
950,7558,Centurion Autumn 100,Centurion Autumn 100,GoringOnThames,United Kingdom,2014-10-18,00:00:00,solo,162.4,2130.0,-2140.0,15,95,95,2014
951,8186,The North Face Endurance Challenge Chile,160 Km,Huechuraba,Chile,2014-10-18,00:00:00,solo,160.0,8465.0,-8130.0,16,19,19,2014
952,6919,Ultima Frontera Trail,ULTIMA FRONTERA 166,Loja,Spain,2014-10-18,00:00:00,solo,168.2,4600.0,-4600.0,0,9,9,2014
953,6857,Rodopi Advendurun,100 miles,Haidou,Greece,2014-10-17,00:00:00,solo,164.1,6610.0,-6610.0,0,115,86,2014
954,7485,Eco Trail Vie Di San Francesco,ECO TRAIL VIE DI SAN FRANCESCO - LONG WAY,,Italy,2014-10-12,00:00:00,solo,173.0,7100.0,-7100.0,0,60,60,2014
955,8832,100 Miles Sud De France,100 Miles,bolquere,France,2014-10-10,00:00:00,solo,162.8,7500.0,-5700.0,0,137,137,2014
956,7717,Raleigh Challenge - Wilson Trail,RALEIGH CHALLENGE - WILSON TRAIL TORNADO,,China,2014-10-10,00:00:00,team,173.2,7950.0,-7950.0,8,24,24,2014
957,7771,Ultra-Trail del Rincon,UTR 170K,Castielfabib,Spain,2014-10-10,00:00:00,solo,168.0,6610.0,-6610.0,15,18,18,2014
958,12136,Cloudsplitter 100,100 Mile,Norton,United States,2014-10-04,08:00:00,solo,166.8,7710.0,-7710.0,10,50,23,2014
959,11207,Oil Creek 100 Trail Runs,OIL CREEK 100 MILES,,United States,2014-10-04,00:00:00,solo,162.3,5420.0,-5420.0,0,93,93,2014
960,8553,Grindstone 100,Grindstone 100,Swoope,United States,2014-10-03,00:00:00,solo,160.0,6990.0,-6990.0,15,189,189,2014
961,6696,MAGREDI MOUNTAIN TRAIL,MAGREDI MOUNTAIN TRAIL 100 MI (MMT 100 MILE),Fontanafredda,Italy,2014-10-03,00:00:00,solo,157.8,6548.0,-6548.0,0,87,87,2014
962,7608,Cotswold Way Century,100 Miles,ChippingCampden,United Kingdom,2014-09-27,00:00:00,solo,164.6,4090.0,-4200.0,10,55,55,2014
963,8199,Mountain Lakes 100,Mountain Lakes 100,OlallieLake,United States,2014-09-27,08:00:00,solo,155.6,3625.0,-3615.0,16,150,64,2014
964,7122,BEAR 100,BEAR 100,Smithfield,United States,2014-09-26,00:00:00,solo,156.8,6550.0,-6200.0,0,167,167,2014
965,26711,The Georgia jewel,100 Miler,Dalton,United States,2014-09-26,00:00:00,solo,,,,0,31,31,2014
966,6852,Black River Run,100 Miles,Västerås,Sweden,2014-09-20,00:00:00,solo,161.0,2400.0,-2400.0,30,46,46,2014
967,7120,IDAHO MOUNTAIN TRAIL ULTRA FESTIVAL,100 mile,,United States,2014-09-20,00:00:00,solo,161.5,6810.0,-6810.0,0,40,40,2014
968,8847,St Oswald's Ultra,100 Mile,Chollerford,United Kingdom,2014-09-20,00:00:00,solo,164.4,2160.0,-2200.0,13,13,13,2014
969,7121,Virgil Crest Ultras,100M,,United States,2014-09-20,00:00:00,solo,161.6,6100.0,-6100.0,0,20,20,2014
970,6742,Kodiak Ultra Marathon,KODIAK 100 MI,BigBearLake,United States,2014-09-19,00:00:00,solo,156.8,5328.0,-5328.0,0,28,28,2014
971,7681,Glasshouse 100,GLASSHOUSE - 100 miles,,Australia,2014-09-13,00:00:00,solo,159.9,2409.0,-2397.0,20,40,40,2014
972,7199,HEADLANDS HUNDRED,HEADLANDS HUNDRED 100 MILE ENDURANCE RUN,,United States,2014-09-13,00:00:00,solo,161.0,6120.0,-6120.0,0,40,40,2014
973,7090,L'Infernal Trail Des Vosges,160 Km,SaintNabord,France,2014-09-13,00:00:00,solo,171.6,6555.0,-6555.0,0,102,102,2014
974,7109,PINE TO PALM 100 MILE ENDURANCE RUN,PINE TO PALM 100 MILE ENDURANCE RUN,Ashland,United States,2014-09-13,00:00:00,solo,161.0,6095.0,-6095.0,0,126,126,2014
975,7126,PLAIN 100 MILE ENDURANCE RUN,PLAIN 100 MILE ENDURANCE RUN,,United States,2014-09-13,00:00:00,solo,161.0,7850.0,-7850.0,0,15,15,2014
976,7594,THE GREAT NORTH WALK 100S,100 MILES,Patonga,Australia,2014-09-13,00:00:00,solo,175.0,6130.0,-6144.0,6,57,57,2014
977,7117,RUN RABBIT RUN,RUN RABBIT RUN 100 HARE,,United States,2014-09-12,00:00:00,solo,165.8,6160.0,-6160.0,0,29,29,2014
978,8319,RUN RABBIT RUN,RUN RABBIT RUN 100 TORTOISE RUN,,United States,2014-09-12,00:00:00,solo,165.8,6155.0,-6155.0,0,88,88,2014
979,8140,Haliburton Forest Trail Race,HALIBURTON FOREST TRAIL RACE - 100 miles,,Canada,2014-09-07,00:00:00,solo,161.0,3120.0,-3120.0,23,27,27,2014
980,8367,LOST SOUL ULTRAMARATHON,LOST SOUL ULTRA 100 MILES,Lethbridge,Canada,2014-09-06,08:00:00,solo,161.1,5535.0,-5535.0,6,20,20,2014
981,6418,SUPERIOR TRAIL RACES,SUPERIOR SAWTOOTH 100 MILE TRAIL RUN,Lutsen,United States,2014-09-05,00:00:00,solo,165.0,6100.0,-6400.0,0,136,136,2014
982,7118,WASATCH FRONT 100 MILE ENDURANCE RUN,WASATCH FRONT 100 MILE ENDURANCE RUN,,United States,2014-09-05,00:00:00,solo,161.0,8215.0,-7965.0,0,240,240,2014
983,8130,THE GREAT NASEBY WATER RACE,THE GREAT NASEBY WATER RACE - 160KM,Dunedin,New Zealand,2014-08-29,00:00:00,solo,162.7,2350.0,-2350.0,31,32,32,2014
984,6558,Ultra-Trail Du Mont-Blanc®,UTMB®,Chamonix,France,2014-08-29,00:00:00,solo,167.7,9618.0,-9618.0,16,1583,1583,2014
985,7130,CASCADE CREST 100 MILE ENDURANCE RUN,CASCADE CREST 100 MILE ENDURANCE RUN,,United States,2014-08-23,00:00:00,solo,161.0,6700.0,-6700.0,0,105,105,2014
986,7047,Le Grand Raid Des Pyrénées,GRP160 Ultra,vielle-Aure,France,2014-08-22,00:00:00,solo,164.0,9808.0,-9808.0,0,404,404,2014
987,7091,Ultra Tour Des 4 Massifs,Ut4M 160,Grenoble,France,2014-08-22,00:00:00,solo,165.4,10550.0,-10550.0,0,245,245,2014
988,7113,LEADVILLE TRAIL 100 RUN,100 MILE TRAIL RUN,Leadville,United States,2014-08-16,00:00:00,solo,,,,0,356,356,2014
989,6241,Centurion North Downs Way 100,Centurion North Downs Way 100,farnham,United Kingdom,2014-08-09,00:00:00,solo,173.5,2460.0,-2500.0,0,110,110,2014
990,7110,Angeles Crest 100 Mile Endurance Run,Angeles Crest 100 Mile Endurance Run,Arcadia,United States,2014-08-02,00:00:00,solo,160.8,6350.0,-7770.0,0,92,92,2014
991,7124,Burning River Endurance Run,100 Mile,Hudson,United States,2014-08-02,00:00:00,solo,163.0,2470.0,-2470.0,20,132,132,2014
992,8268,Peak2Peak Ultra,168 Km,Singapore,Singapore,2014-08-02,00:00:00,team,168.0,6406.0,-6420.0,1,3,3,2014
993,6974,Chiemgauer 100,100 Mile,Bergen,Germany,2014-07-25,00:00:00,solo,160.0,7500.0,-7500.0,0,21,21,2014
994,8321,LAKELAND,LAKELAND 100,,United Kingdom,2014-07-25,00:00:00,solo,161.0,6300.0,-6300.0,0,191,191,2014
995,8441,YOU YANGS,YOU YANGS 100 MI,LittleRiver,Australia,2014-07-20,00:00:00,solo,158.5,2960.0,-2960.0,2,16,16,2014
996,8576,OSJ Ontake Ultra-Trail®?,100 Miles,Otaki,Japan,2014-07-19,00:00:00,solo,155.0,4200.0,-4200.0,0,61,61,2014
997,7129,Tahoe Rim Trail Endurance Run,100 Mile,Carsoncity,United States,2014-07-19,00:00:00,solo,161.0,6030.0,-6030.0,0,157,157,2014
998,7119,Vermont 100 Endurance Race,100M,WestWindsor,United States,2014-07-19,00:00:00,solo,161.0,4290.0,-4290.0,20,230,230,2014
999,6572,The GAX 100 Miles,The GAX 100 Miles,Ystad,Sweden,2014-07-12,00:00:00,solo,161.0,1187.0,-1188.0,0,21,21,2014
1000,8120,Andorra Ultra Trail Vallnord,ANDORRA RONDA DELS CIMS,Ordino,Andorra,2014-07-11,00:00:00,solo,171.0,13000.0,-13000.0,0,185,185,2014
1001,6593,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Beasain,Spain,2014-07-11,00:00:00,solo,171.4,10090.0,-10090.0,15,150,150,2014
1002,7133,HARDROCK 100 ENDURANCE RUN,HARDROCK 100,,United States,2014-07-11,00:00:00,solo,161.8,10365.0,-10365.0,0,100,100,2014
1003,7081,Sinister 7 Ultra,Solo,Blairmore,Canada,2014-07-05,00:00:00,solo,161.0,5687.0,-5676.0,0,51,51,2014
1004,6979,TRANSJURA,TRANSJURA - BASIC,,Poland,2014-07-04,00:00:00,solo,164.0,3500.0,-3500.0,0,32,32,2014
1005,5627,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2014-06-28,00:00:00,solo,161.0,5510.0,-7000.0,0,297,297,2014
1006,7194,BLACK HILLS 100,BLACK HILLS 100 - 100 MILES,,United States,2014-06-27,00:00:00,solo,161.0,4950.0,-4950.0,0,32,32,2014
1007,8040,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,Loudonville,United States,2014-06-21,00:00:00,solo,161.0,3425.0,-3425.0,0,108,108,2014
1008,7127,Bighorn Trail Run,100M,Sheridan,United States,2014-06-19,00:00:00,solo,161.3,5500.0,-5500.0,0,118,118,2014
1009,7131,Bryce Canyon,100 Mile,Hatch,United States,2014-06-14,00:00:00,solo,161.0,4200.0,-4200.0,0,89,89,2014
1010,6661,Centurion South Downs Way 100,Centurion South Downs Way 100,Worthing,United Kingdom,2014-06-14,00:00:00,solo,156.7,3390.0,-3440.0,14,179,179,2014
1011,6736,COUREURS CELESTES,LA GRANDE RANDONNEE CELESTE,,Belgium,2014-06-07,00:00:00,solo,160.0,5000.0,-5000.0,0,40,40,2014
1012,7132,Kettle Moraine 100,100 Mile,LaGrange,United States,2014-06-07,00:00:00,solo,161.9,2682.0,-2682.0,0,111,111,2014
1013,7989,OLD DOMINION 100 MILE,OLD DOMINION 100 MILE,,United States,2014-06-07,00:00:00,solo,161.0,4270.0,-4270.0,0,34,34,2014
1014,7108,SAN DIEGO 100,San Diego 100,Oceanside,United States,2014-06-07,00:00:00,solo,160.9,4790.0,-4790.0,0,142,142,2014
1015,7060,Thy Ultra Trail,THY ULTRA-TRAIL 100 MILES,Snedsted,Denmark,2014-06-07,00:00:00,solo,163.0,600.0,-600.0,0,11,11,2014
1016,9040,Trail Karpatia,Trail Karpatia,Volovets,Ukraine,2014-06-07,00:00:00,solo,170.0,8120.0,-7950.0,3,12,12,2014
1017,6840,Oh Meu Deus,K160+,Seia,Portugal,2014-06-06,00:00:00,solo,166.27,7105.0,-7108.0,0,29,29,2014
1018,7517,Chicamocha Run,167 Km,CUNDINAMARCA,Colombia,2014-05-31,00:00:00,solo,169.8,7940.0,-7917.0,6,25,25,2014
1019,6227,Le Grand Raid 6666,Grand Raid 6666,Roquebrun,France,2014-05-30,00:00:00,solo,164.8,9849.0,-9954.0,0,56,56,2014
1020,8179,LDWA 100,LDWA - THE VALLEYS 100,,United Kingdom,2014-05-24,00:00:00,solo,163.9,4680.0,-4680.0,17,255,255,2014
1021,6728,SULPHUR SPRINGS,SULPHUR SPRINGS 100 MILES,Ancaster,Canada,2014-05-24,00:00:00,solo,161.0,3220.0,-3220.0,0,27,27,2014
1022,7125,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,,United States,2014-05-17,00:00:00,solo,162.5,5420.0,-5420.0,0,141,141,2014
1023,12085,Cruel Jewel,Cruel Jewel 100,Blairsville,United States,2014-05-16,00:00:00,solo,,,,11,125,21,2014
1024,8670,THUNDER ROCK,THUNDER ROCK,,United States,2014-05-16,00:00:00,solo,161.0,5280.0,-5360.0,15,131,131,2014
1025,7359,Via Natura,100 Meilen,,Austria,2014-05-09,00:00:00,solo,165.0,6755.0,-6755.0,12,8,8,2014
1026,6659,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2014-05-03,00:00:00,solo,161.0,1600.0,-1600.0,0,147,147,2014
1027,7973,Salomon Hammer Trail,100 Miles,allinge,Denmark,2014-05-03,00:00:00,solo,161.4,4260.0,-4260.0,12,10,10,2014
1028,5606,INDIANA TRAIL 100,INDIANA TRAIL 100 MILE,Albion,United States,2014-04-26,00:00:00,solo,161.0,4000.0,-4000.0,0,101,101,2014
1029,6761,Ultra-Trail Mt. Fuji,UTMF,Fuji,Japan,2014-04-25,00:00:00,solo,169.0,9478.0,-9478.0,12,849,849,2014
1030,7573,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2014-04-12,00:00:00,solo,160.9,2400.0,-2400.0,0,58,58,2014
1031,6231,100 Miles Of Istria,100 Miles,Umag,Croatia,2014-04-11,00:00:00,solo,166.6,6936.0,-7214.0,0,116,116,2014
1032,7252,UMSTEAD 100,UMSTEAD 100,,United States,2014-04-05,00:00:00,solo,161.0,2450.0,-2450.0,0,151,151,2014
1033,5645,Zion,100 Mile,Virgin,United States,2014-04-04,00:00:00,solo,161.0,3200.0,-3200.0,15,187,115,2014
1034,7115,Badger Mountain Challenge,100 Mile,Kennewick,United States,2014-03-28,00:00:00,solo,161.0,4300.0,-4300.0,0,42,42,2014
1035,7111,Antelope Island Buffalo Run,100 Mile,Syracuse,United States,2014-03-22,00:00:00,solo,161.0,3600.0,-3600.0,0,46,46,2014
1036,7513,Northburn Ultra Mountain Events,100 Mile,Cromwell,New Zealand,2014-03-21,06:00:00,solo,161.0,8000.0,-8000.0,12,50,29,2014
1037,5879,La Mision,160 Km,SanMartíndelosAndes,Argentina,2014-02-22,00:00:00,solo,160.0,8500.0,-8500.0,0,242,242,2014
1038,6240,HARDCORE HUNDRED MILES,100 MILES,Kayapa,Philippines,2014-02-21,00:00:00,solo,160.0,13000.0,-13000.0,0,16,16,2014
1039,7203,Rocky Raccoon,100 Mile,Huntsville,United States,2014-02-01,00:00:00,solo,161.0,1800.0,-1800.0,0,279,279,2014
1040,7319,Coldwater Rumble,100 Miles,Goodyear,United States,2014-01-25,00:00:00,solo,160.9,2918.0,-2918.0,0,52,52,2014
1041,7112,HURT 100,HURT 100 MILE ENDURANCE RUN,,United States,2014-01-18,00:00:00,solo,161.0,7620.0,-7620.0,0,53,53,2014
1042,8607,Montane Spine,Montane Spine Challenger,Edale,United Kingdom,2014-01-11,00:00:00,solo,169.0,5017.0,-5012.0,0,19,19,2014
1043,5266,Centurion Autumn 100,Centurion Autumn 100,GoringOnThames,United Kingdom,2013-11-30,00:00:00,solo,162.4,2130.0,-2140.0,0,69,69,2013
1044,6076,HK168,Full 168,TaiMeiTuk,"Hong Kong, China",2013-11-30,00:00:00,solo,168.0,5400.0,-5400.0,0,51,51,2013
1045,6529,Bromo Tengger Semeru 100 Ultra,BTS 170K,Bogor,Indonesia,2013-11-22,00:00:00,solo,165.2,7272.0,-7272.0,0,3,3,2013
1046,6410,CHIMERA 100,CHIMERA 100 MILES,,United States,2013-11-16,00:00:00,solo,155.0,6520.0,-6520.0,0,88,88,2013
1047,4939,RIO DEL LAGO 100,RIO DEL LAGO 100 MILES,,United States,2013-11-09,00:00:00,solo,165.9,3300.0,-3300.0,0,90,90,2013
1048,4940,THE GREAT NORTH WALK 100S,100 MILES,Patonga,Australia,2013-11-09,00:00:00,solo,173.7,6500.0,-6500.0,0,31,31,2013
1049,5662,OZARK 100 MILE ENDURANCE RUN,OZARK 100 MILE ENDURANCE RUN,Shawnee,United States,2013-11-02,00:00:00,solo,161.0,4500.0,-4500.0,0,38,38,2013
1050,4947,PINHOTI 100,PINHOTI 100 MILES,Sylacauga,United States,2013-11-02,00:00:00,solo,161.88,4930.0,-5030.0,0,164,164,2013
1051,4344,Cactus Rose,100 Mile,Bandera,United States,2013-10-26,00:00:00,solo,161.0,4400.0,-4400.0,0,44,44,2013
1052,4745,Javelina Jundred,100 Miles,FortMcDowell,United States,2013-10-26,00:00:00,solo,162.9,1960.0,-1960.0,0,157,157,2013
1053,6855,Virgin Forest Trail,Ultra-Trail®,PARANESTI,Greece,2013-10-25,00:00:00,solo,159.5,6600.0,-6600.0,0,84,84,2013
1054,4996,CAESAR'S CAMP,CAESAR'S CAMP 100 MILE ULTRARACE,,United Kingdom,2013-10-19,00:00:00,solo,161.0,4630.0,-4630.0,0,10,10,2013
1055,4183,Ultima Frontera Trail,ULTIMA FRONTERA 166,Loja,Spain,2013-10-19,00:00:00,solo,167.0,4820.0,-4820.0,0,11,11,2013
1056,4944,Rodopi Advendurun,100 miles,Haidou,Greece,2013-10-18,00:00:00,solo,165.6,6965.0,-6965.0,0,57,57,2013
1057,4671,Ultra-Trail del Rincon,UTR 170K,Castielfabib,Spain,2013-10-18,00:00:00,solo,170.0,6800.0,-6800.0,0,24,24,2013
1058,4870,Le Grand Raid De La Réunion,Le Grand Raid De La Réunion,SaintDenis,France,2013-10-17,00:00:00,solo,164.6,10100.0,-10060.0,0,1363,1363,2013
1059,4710,Ultra Marathon Sovev Emek,166 Km,36581,Israel,2013-10-11,00:00:00,solo,160.0,2450.0,-2450.0,0,16,16,2013
1060,5883,Oil Creek 100 Trail Runs,OIL CREEK 100 MILES,,United States,2013-10-05,00:00:00,solo,162.3,5420.0,-5420.0,0,68,68,2013
1061,4204,MAGREDI MOUNTAIN TRAIL,MAGREDI MOUNTAIN TRAIL 100 MI (MMT 100 MILE),Fontanafredda,Italy,2013-10-04,00:00:00,solo,162.0,7000.0,-7000.0,0,63,63,2013
1062,4333,Mogollon Monster 100,MOGOLLON MONSTER 100,Pine,United States,2013-09-28,00:00:00,solo,170.6,7010.0,-7010.0,0,24,24,2013
1063,4305,BEAR 100,BEAR 100,Smithfield,United States,2013-09-27,00:00:00,solo,161.0,6865.0,-6865.0,0,174,174,2013
1064,4568,Black River Run,100 Miles,Västerås,Sweden,2013-09-21,00:00:00,solo,161.0,2400.0,-2400.0,0,22,22,2013
1065,4123,Cotswold Way Century,100 Miles,ChippingCampden,United Kingdom,2013-09-21,00:00:00,solo,164.5,3250.0,-3250.0,0,25,25,2013
1066,4731,Virgil Crest Ultras,100M,,United States,2013-09-21,00:00:00,solo,161.6,6100.0,-6100.0,0,18,18,2013
1067,4938,PINE TO PALM 100 MILE ENDURANCE RUN,PINE TO PALM 100 MILE ENDURANCE RUN,Ashland,United States,2013-09-14,00:00:00,solo,161.0,6096.0,-6096.0,0,79,79,2013
1068,4345,PLAIN 100 MILE ENDURANCE RUN,PLAIN 100 MILE ENDURANCE RUN,,United States,2013-09-14,00:00:00,solo,161.0,7850.0,-7850.0,0,13,13,2013
1069,4307,RUN RABBIT RUN,RUN RABBIT RUN 100 HARE,,United States,2013-09-13,00:00:00,solo,165.8,6160.0,-6160.0,0,28,28,2013
1070,9003,RUN RABBIT RUN,RUN RABBIT RUN 100 TORTOISE RUN,,United States,2013-09-13,00:00:00,solo,165.8,6155.0,-6155.0,0,55,55,2013
1071,4943,Glasshouse 100,GLASSHOUSE - 100 miles,,Australia,2013-09-07,00:00:00,solo,159.9,2409.0,-2397.0,0,45,45,2013
1072,4747,Haliburton Forest Trail Race,HALIBURTON FOREST TRAIL RACE - 100 miles,,Canada,2013-09-07,00:00:00,solo,160.9,3120.0,-3120.0,0,38,38,2013
1073,4914,L'Infernal Trail Des Vosges,160 Km,SaintNabord,France,2013-09-07,00:00:00,solo,156.0,7300.0,-7300.0,0,91,91,2013
1074,5839,OSJ Yatsugatake Super Trail,100 Miles,628-3TOKIWAKAMAKURA,Japan,2013-09-07,00:00:00,solo,160.0,6400.0,-6400.0,0,154,154,2013
1075,5263,LOST SOUL ULTRAMARATHON,LOST SOUL ULTRA 100 MILES,Lethbridge,Canada,2013-09-06,00:00:00,solo,161.1,5535.0,-5535.0,0,29,29,2013
1076,4341,SUPERIOR TRAIL RACES,SUPERIOR SAWTOOTH 100 MILE TRAIL RUN,Lutsen,United States,2013-09-06,00:00:00,solo,165.0,6100.0,-6400.0,0,88,88,2013
1077,4302,WASATCH FRONT 100 MILE ENDURANCE RUN,WASATCH FRONT 100 MILE ENDURANCE RUN,,United States,2013-09-06,00:00:00,solo,161.0,8215.0,-7965.0,0,205,205,2013
1078,4945,IDAHO MOUNTAIN TRAIL ULTRA FESTIVAL,100 MILE,,United States,2013-08-30,00:00:00,solo,161.5,6810.0,-6810.0,0,19,19,2013
1079,3940,The North Face Ultra-Trail Du Mont-Blanc®,UTMB®,Chamonix,France,2013-08-30,00:00:00,solo,167.7,9618.0,-9618.0,0,1687,1687,2013
1080,4285,CASCADE CREST 100 MILE ENDURANCE RUN,CASCADE CREST 100 MILE ENDURANCE RUN,,United States,2013-08-24,00:00:00,solo,161.0,6700.0,-6700.0,0,117,117,2013
1081,6807,THE GREAT NASEBY WATER RACE,THE GREAT NASEBY WATER RACE - 160KM,Dunedin,New Zealand,2013-08-24,00:00:00,solo,162.7,2350.0,-2350.0,0,28,28,2013
1082,4296,Le Grand Raid Des Pyrénées,GRP160 Ultra,vielle-Aure,France,2013-08-23,00:00:00,solo,161.0,9766.0,-9766.0,0,434,434,2013
1083,6859,Mystery Ranch Ultra Challenge,Ghosts Of Yellowstone 100M,Pony,United States,2013-08-23,00:00:00,solo,161.0,8690.0,-8690.0,0,12,12,2013
1084,4711,Ultra Tour Des 4 Massifs,Ut4M 160,Grenoble,France,2013-08-23,00:00:00,solo,167.8,10120.0,-10110.0,0,196,196,2013
1085,4294,Leadville Trail 100 Run,100 MILE TRAIL RUN,Leadville,United States,2013-08-17,00:00:00,solo,,,,0,497,497,2013
1086,4126,Centurion North Downs Way 100,Centurion North Downs Way 100,farnham,United Kingdom,2013-08-10,00:00:00,solo,161.0,3030.0,-3070.0,0,97,97,2013
